poi_id,name,itinerary_category,latitude,longitude,nearest_road_node
HYD030998,Huda Park,Nature & Outdoors,17.3633307,78.5374855,13377825341
HYD031124,Rural Technology Park,Nature & Outdoors,17.312867483783783,78.39826783243242,2556825285
HYD006669,park,Nature & Outdoors,17.4931495,78.4073439,3602320163
HYD032909,jyoti club,Recreation & Sports,17.353007242857142,78.53244718571429,2245996420
HYD032894,Sanjeeva Reddy Nagar Playground,Recreation & Sports,17.44154662,78.44350397999999,349934469
HYD031677,Cricket Academy,Recreation & Sports,17.533608960000002,78.39425909999999,11254460110
HYD036265,Timber Lake,Nature & Outdoors,17.3713343,78.35351489534884,11301443662
HYD035447,High Fields Kids Pool,Recreation & Sports,17.414797857142858,78.34013202857143,10208850990
HYD032911,kphb ground,Recreation & Sports,17.4859298,78.385387,6149520458
HYD006665,brundavan garden,Nature & Outdoors,17.4786611,78.421836,11568712316
HYD031109,Public Park,Nature & Outdoors,17.405596514285715,78.5561796,3381806326
HYD033108,Mahatma Gandhi Play Ground,Nature & Outdoors,17.4495772,78.5363405,7710315075
HYD032857,Begumpet Community Hall,Recreation & Sports,17.4476829,78.4584753,11478482983
HYD006067,K5 Fitness Point,Recreation & Sports,17.4258846,78.328978,11064859728
HYD031779,basket ball court,Recreation & Sports,17.33639342,78.28887974,5737075863
HYD035469,Swimming Pool,Recreation & Sports,17.564174939999997,78.3852121,11893357432
HYD006039,Cross X Fitness,Recreation & Sports,17.5268979,78.3943103,3614496933
HYD031720,Manikonda sports arena,Recreation & Sports,17.3997487,78.3680797,11527564324
HYD031297,revenue board colony park,Nature & Outdoors,17.366744066666666,78.51852625555556,310450590
HYD032858,Block office,Recreation & Sports,17.5264814,78.2683377,11875854194
