poi_id,name,itinerary_category,latitude,longitude,nearest_road_node
HYD032791,sree prasanna venkateswara swamy temple,Religion,17.4588136,78.4261107,11043476384
HYD031830,BK Guda Mazid,Religion,17.44552772,78.44409275999999,3598261688
HYD032020,Hanuman Temple,Religion,17.46863788,78.47707352,7694308385
HYD032534,Sri Sai Baba Temple,Religion,17.4540818,78.4242426,6354009325
HYD032420,Shiva Temple,Religion,17.4026435,78.596655,7701029725
HYD032281,Parvath nagar Masjid,Religion,17.4559548,78.3992836,2249841724
HYD031909,Durga ma temple,Religion,17.3789788,78.4748391,2178294766
HYD032284,Peddamma Temple,Religion,17.4306035,78.4049058,3602300851
HYD031952,Ganesh mandir,Religion,17.3698952,78.4670274,11373154602
HYD031966,Grudwara,Religion,17.426449,78.5161457,9679249352
HYD032786,shivalayam temple,Religion,17.386481179999997,78.43968956,1321359616
HYD031932,Fusion Church,Religion,17.4449989,78.3856485,11033804440
HYD032048,Hanuman temple,Religion,17.49710448888889,78.40706645555555,6308390070
HYD032053,Hazrat Amber sha dargha,Religion,17.3919521,78.5190947,1316890506
HYD032764,sai baba temple,Religion,17.462889077777778,78.47678137777777,3679994273
HYD032129,Lord Shiva Temple,Religion,17.3284265,78.2740634,7670950429
HYD032333,Ramalingeswara Swami Temple,Religion,17.44119842,78.46936426,11032071400
HYD032657,Yellamma Temple,Religion,17.5018766,78.4083453,7676492878
HYD032224,Mecca Masjid,Religion,17.36043531333333,78.47374467333333,9605237095
HYD032202,Masjid-E-Ahmediya,Religion,17.5084043,78.6148399,7682244923
HYD032429,Shivalayam,Religion,17.3587973,78.2989126,4754154679
HYD032608,Uppalama Temple,Religion,17.39775194,78.56598102,2585228472
HYD032555,Sri Venkateshwara Swamy Temple,Religion,17.5184788,78.306753,11050485840
HYD032688,hanuman,Religion,17.5036315,78.425875,2028543908
HYD032850,శ్రీ శ్రీ శ్రీ అభయ ఆంజనేయ స్వామి దేవాలయం,Religion,17.421423628571425,78.37987199999999,3602299329
HYD032715,laxmi ganapathi temple,Religion,17.4076888,78.4950146,13208835344
HYD032038,Hanuman temple,Religion,17.4062941,78.4931993,13671127671
HYD032298,Pochamma Temple,Religion,17.45460908,78.42601398,6518078815
HYD032251,Naga Devtha Temple,Religion,17.5017934,78.542278,3598282490
HYD031922,Eidgah E Maqdum Nagar,Religion,17.5037334,78.42988,2028554640
